VAR,Variable,UNIT,Measure,Country,Year,Value
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Costa Rica,2012,18.1
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Costa Rica,2013,17.4
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Costa Rica,2014,16.8
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Costa Rica,2015,16.1
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Costa Rica,2016,15.3
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Costa Rica,2017,14.5
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Costa Rica,2018,13.8
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Costa Rica,2019,13
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Costa Rica,2020,12.2
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Costa Rica,2021,11.5
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Costa Rica,2022,10.5
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2010,14.4
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2011,13.7
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2012,13
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2013,12.3
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2014,11.7
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2015,11
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2016,10.5
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2017,10
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2018,9.5
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2019,8.9
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2020,8.4
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2021,7.8
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Costa Rica,2022,6.9
BODYOBSR,"Obese population, self-reported",TOTPOPTX,% of total population,Costa Rica,2014,24.4
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Latvia,2010,9.8
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Latvia,2011,10.1
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Latvia,2012,10.2
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Latvia,2013,10.4
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Latvia,2014,10.6
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Latvia,2015,10.8
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Latvia,2016,11.3
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Latvia,2017,10.9
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Latvia,2018,11
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Latvia,2019,11.6
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Latvia,2020,12.1
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Latvia,2021,12.2
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,Latvia,2014,14.6
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,Latvia,2019,12.3
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Latvia,2014,37
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Latvia,2019,35.2
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Latvia,2014,24.6
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Latvia,2019,22.6
BODYOBSR,"Obese population, self-reported",TOTPOPTX,% of total population,Latvia,2010,15.5
BODYOBSR,"Obese population, self-reported",TOTPOPTX,% of total population,Latvia,2012,17.5
BODYOBSR,"Obese population, self-reported",TOTPOPTX,% of total population,Latvia,2014,18.8
BODYOBSR,"Obese population, self-reported",TOTPOPTX,% of total population,Latvia,2017,21.6
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Lithuania,2010,13.5
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Lithuania,2011,14.7
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Lithuania,2012,14.7
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Lithuania,2013,14.5
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Lithuania,2014,14.2
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Lithuania,2015,14
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Lithuania,2016,13.2
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Lithuania,2017,12.3
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Lithuania,2018,11.2
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Lithuania,2019,11.1
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Lithuania,2020,11.4
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),Lithuania,2021,12.1
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,Lithuania,2014,9.2
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,Lithuania,2019,9.7
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Lithuania,2014,33.9
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Lithuania,2019,29.9
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Lithuania,2014,20.3
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Lithuania,2019,18.9
BODYOBSR,"Obese population, self-reported",TOTPOPTX,% of total population,Lithuania,2014,16.6
BODYOBSR,"Obese population, self-reported",TOTPOPTX,% of total population,Lithuania,2017,17.4
BODYOBSR,"Obese population, self-reported",TOTPOPTX,% of total population,Lithuania,2019,18.3
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Colombia,2010,58.7
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Colombia,2011,59.2
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Colombia,2012,59.7
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Colombia,2013,61.6
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Colombia,2014,60.3
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Colombia,2015,59.2
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Colombia,2016,60.8
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Colombia,2017,75.5
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Colombia,2018,73.8
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Colombia,2019,57.5
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Colombia,2020,55.4
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Colombia,2010,128.1
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Colombia,2011,127.4
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Colombia,2012,162.7
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Colombia,2013,178.1
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Colombia,2014,162.2
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Colombia,2015,178.7
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Colombia,2016,176.5
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Colombia,2017,106.7
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Colombia,2018,129.6
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Colombia,2019,144.6
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Colombia,2020,134.1
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Colombia,2010,37.4
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Colombia,2011,38.7
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Colombia,2012,41.8
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Colombia,2013,44.1
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Colombia,2014,43
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Colombia,2015,40.8
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Colombia,2016,47.7
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Colombia,2017,47
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Colombia,2018,52.4
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Colombia,2019,55.1
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Colombia,2020,51.2
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Colombia,2010,77.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Colombia,2011,77.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Colombia,2012,81.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Colombia,2013,81.2
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Colombia,2014,84.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Colombia,2015,86.2
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Colombia,2016,85.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Colombia,2017,91
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Colombia,2018,90.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Colombia,2019,88.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Colombia,2020,91.3
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Colombia,2010,61.2
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Colombia,2011,62.2
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Colombia,2012,64.4
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Colombia,2013,65.1
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Colombia,2014,68
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Colombia,2015,69.8
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Colombia,2016,69.2
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Colombia,2017,70.5
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Colombia,2018,72.6
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Colombia,2019,74.1
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Colombia,2020,72.5
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Colombia,2010,2708
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Colombia,2011,2717
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Colombia,2012,2807
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Colombia,2013,2868
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Colombia,2014,2907
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Colombia,2015,2970
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Colombia,2016,2970
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Colombia,2017,2928
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Colombia,2018,2973
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Colombia,2019,2970
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Colombia,2020,2960
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Costa Rica,2010,56.2
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Costa Rica,2011,55.5
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Costa Rica,2012,55.5
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Costa Rica,2013,54.1
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Costa Rica,2014,53.8
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Costa Rica,2015,53.3
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Costa Rica,2016,56.4
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Costa Rica,2017,52.1
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Costa Rica,2018,52.5
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Costa Rica,2019,49.8
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Costa Rica,2020,50.5
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Costa Rica,2010,69.8
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Costa Rica,2011,104.8
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Costa Rica,2012,123.3
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Costa Rica,2013,100.9
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Costa Rica,2014,104.6
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Costa Rica,2015,123.5
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Costa Rica,2016,135.9
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Costa Rica,2017,122.9
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Costa Rica,2018,122.8
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Costa Rica,2019,87.3
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Costa Rica,2020,80.8
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Costa Rica,2010,43.3
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Costa Rica,2011,41.8
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Costa Rica,2012,40.6
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Costa Rica,2013,43.2
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Costa Rica,2014,46.6
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Costa Rica,2015,56.5
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Costa Rica,2016,49.5
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Costa Rica,2017,55.6
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Costa Rica,2018,57.7
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Costa Rica,2019,36
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Costa Rica,2020,32.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Costa Rica,2010,87.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Costa Rica,2011,90
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Costa Rica,2012,87.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Costa Rica,2013,90.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Costa Rica,2014,91.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Costa Rica,2015,94.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Costa Rica,2016,97.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Costa Rica,2017,106.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Costa Rica,2018,103.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Costa Rica,2019,103.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Costa Rica,2020,105.6
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Costa Rica,2010,75.6
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Costa Rica,2011,74.3
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Costa Rica,2012,74.3
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Costa Rica,2013,73.8
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Costa Rica,2014,76.7
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Costa Rica,2015,75.9
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Costa Rica,2016,79.4
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Costa Rica,2017,80.4
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Costa Rica,2018,81.7
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Costa Rica,2019,85
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Costa Rica,2020,84.6
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Costa Rica,2010,2845
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Costa Rica,2011,2847
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Costa Rica,2012,2843
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Costa Rica,2013,2847
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Costa Rica,2014,2890
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Costa Rica,2015,2896
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Costa Rica,2016,2978
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Costa Rica,2017,3010
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Costa Rica,2018,3005
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Costa Rica,2019,3025
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Costa Rica,2020,3032
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Latvia,2010,49.1
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Latvia,2011,53.8
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Latvia,2012,57
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Latvia,2013,59.6
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Latvia,2014,57.2
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Latvia,2015,52.3
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Latvia,2016,48.7
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Latvia,2017,49.2
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Latvia,2018,58.1
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Latvia,2019,54.8
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Latvia,2020,62.5
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Latvia,2010,36.2
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Latvia,2011,39.3
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Latvia,2012,37.3
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Latvia,2013,37.5
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Latvia,2014,44.8
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Latvia,2015,39.4
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Latvia,2016,41.8
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Latvia,2017,48.5
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Latvia,2018,45.9
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Latvia,2019,51.8
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Latvia,2020,52
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Latvia,2010,101.4
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Latvia,2011,106.2
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Latvia,2012,104.4
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Latvia,2013,108.4
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Latvia,2014,126.4
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Latvia,2015,132.6
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Latvia,2016,133
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Latvia,2017,117.9
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Latvia,2018,114.5
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Latvia,2019,89
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Latvia,2020,101.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Latvia,2010,120
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Latvia,2011,119.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Latvia,2012,118
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Latvia,2013,119.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Latvia,2014,122.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Latvia,2015,125
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Latvia,2016,124
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Latvia,2017,127.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Latvia,2018,128.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Latvia,2019,135.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Latvia,2020,141.6
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Latvia,2010,96.3
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Latvia,2011,96.5
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Latvia,2012,92.1
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Latvia,2013,91.5
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Latvia,2014,98.7
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Latvia,2015,94.9
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Latvia,2016,103.3
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Latvia,2017,102.4
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Latvia,2018,96.1
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Latvia,2019,97.6
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Latvia,2020,96.7
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Latvia,2010,3136
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Latvia,2011,3148
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Latvia,2012,3108
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Latvia,2013,3175
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Latvia,2014,3208
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Latvia,2015,3174
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Latvia,2016,3226
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Latvia,2017,3216
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Latvia,2018,3229
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Latvia,2019,3235
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Latvia,2020,3228
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Lithuania,2010,85.1
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Lithuania,2011,89.9
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Lithuania,2012,89.1
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Lithuania,2013,90.2
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Lithuania,2014,92.1
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Lithuania,2015,91
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Lithuania,2016,92.3
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Lithuania,2017,92.6
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Lithuania,2018,94.6
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Lithuania,2019,95.1
FOODSUCR,Sugar supply,KGPPERNB,Kilos per capita per year,Lithuania,2020,97.3
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Lithuania,2010,28.4
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Lithuania,2011,28
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Lithuania,2012,39.9
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Lithuania,2013,33.3
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Lithuania,2014,41.2
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Lithuania,2015,37.2
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Lithuania,2016,53.1
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Lithuania,2017,46.3
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Lithuania,2018,53
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Lithuania,2019,42.7
FOODFRUI,Fruits supply,KGPPERNB,Kilos per capita per year,Lithuania,2020,48.5
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Lithuania,2010,89.6
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Lithuania,2011,104.8
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Lithuania,2012,107.5
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Lithuania,2013,103.4
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Lithuania,2014,99.4
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Lithuania,2015,79.9
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Lithuania,2016,103.2
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Lithuania,2017,95.4
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Lithuania,2018,104.7
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Lithuania,2019,96.7
FOODVEGG,Vegetables supply,KGPPERNB,Kilos per capita per year,Lithuania,2020,88.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Lithuania,2010,97.9
